sedasch,cs_mn_avg_ol,gslo,gshi,virtual,total,stuteratio,stitlei,totmenrol,totfenrol,stateabb,type,level,charter,magnet,urbanicity,locale,totenrl,perwht,pernam,perasn,perhsp,perblk,perfl,perrl,gifted_flag,lep_flag,sped_flag,avgrdall,ipr_est
510169000697,,09,12,Not a virtual school,502.0,10.63,Not Applicable,268.0,234.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",714.34277,0.93383712,0.0012653557,0.0015845647,0.033416357,0.029896615,0.40712708,0.11605172,0,0,0,148.31259,138
510177001848,,09,12,Not a virtual school,1527.0,12.3,Not Applicable,774.0,753.0,VA,Regular School,High,0.0,0.0,Town,"Town, Remote",1738.0463,0.49097848,0.0014846703,0.0043712137,0.023757329,0.47940832,0.44395983,0.095951281,1,0,0,,324
510180000731,,09,12,Not a virtual school,1766.0,15.38,Not Applicable,834.0,932.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",1884.3656,0.24768327,0.002474027,0.023215981,0.034394331,0.69223237,0.27760923,0.069478154,0,0,0,,326
510180000742,,09,12,Not a virtual school,1501.0,14.1,Not Applicable,747.0,754.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",1642.7559,0.12906626,0.0036761891,0.034940336,0.041221097,0.79109609,0.42473486,0.079499505,0,0,0,,247
510180000747,,09,12,Not a virtual school,1726.0,15.62,Not Applicable,885.0,841.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",1863.6389,0.52270621,0.0044507985,0.025326157,0.034861434,0.41265541,0.25604382,0.065971851,0,0,0,,299
510183000114,,09,12,Not a virtual school,1602.0,15.89,Not Applicable,821.0,781.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1638.0,0.87050807,0.0024783148,0.021065675,0.029739777,0.076208182,0.064064667,0.053807165,0,0,0,,481
510183002338,,09,12,Not a virtual school,1379.0,15.05,Not Applicable,666.0,713.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1337.5889,0.86448759,0.0058202948,0.019167921,0.020501543,0.090022653,0.28705266,0.085851394,0,0,0,,441
510186003043,,KG,05,Not a virtual school,567.0,13.51,Yes,288.0,279.0,VA,Regular School,Elementary,0.0,0.0,City,"City, Small",567.0,0.47387385,0.0018018018,0.021621622,0.41981983,0.082882881,0.52826673,0.086458705,0,1,0,86.0,345
510189000804,,09,12,Not a virtual school,1746.0,15.97,Not Applicable,781.0,965.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",1729.6675,0.12864085,0.0033729016,0.093863733,0.027804403,0.7463181,0.43722084,0.06832093,0,0,0,,110
510189000806,,09,12,Not a virtual school,1667.0,16.67,Not Applicable,866.0,801.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",1906.1121,0.41061682,0.0034095161,0.05270258,0.087831676,0.4454394,0.28659248,0.074297823,0,0,0,,210
510189000809,,09,12,Not a virtual school,1872.0,16.93,Not Applicable,989.0,883.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",1781.0955,0.11569413,0.0043087467,0.0044572647,0.039666772,0.83587307,0.49259388,0.083608285,0,0,0,,216
510189000811,,09,12,Not a virtual school,1757.0,17.31,Not Applicable,882.0,875.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",1604.8224,0.56854194,0.0050596651,0.11369304,0.093947455,0.21875791,0.22904941,0.04643527,0,0,0,,279
510189002837,,09,12,Not a virtual school,1778.0,18.84,Not Applicable,880.0,898.0,VA,Regular School,Other,0.0,1.0,Suburb,"Suburb, Large",951.61536,0.6681807,0.0057011745,0.074120015,0.042760391,0.20923774,0.11621472,0.028223574,0,0,0,,438
510192000837,,09,12,Not a virtual school,1161.0,15.8,Not Applicable,607.0,554.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1217.5723,0.74163961,0.0018754883,0.0071207616,0.077033229,0.1723309,0.45176664,0.084305674,0,0,0,,212
510192002125,,09,12,Not a virtual school,1071.0,14.12,Not Applicable,583.0,488.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",977.40619,0.59862113,0.0021298996,0.0043986524,0.076915123,0.3179352,0.43742675,0.082942553,0,0,0,,210
510195000862,,06,12,Not a virtual school,103.0,6.1,No,51.0,52.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",122.23873,0.97052103,0.0,0.0017145694,0.026929712,0.00083472452,0.47328883,0.13355593,0,0,0,16.86227,211
510201000547,,PK,03,Not a virtual school,626.0,16.26,Not Applicable,336.0,290.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",602.35645,0.67622012,0.0023172901,0.025158716,0.037572619,0.25873125,0.24521391,0.044448145,0,0,0,143.38988,308
510201000873,,PK,03,Not a virtual school,460.0,14.94,Yes,250.0,210.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",482.36389,0.59189212,0.0040399623,0.013201936,0.019847151,0.37101883,0.40684646,0.06120332,0,0,0,114.31597,313
510201000874,,07,08,Not a virtual school,577.0,13.17,Not Applicable,277.0,300.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Fringe",606.22437,0.62023664,0.0031071866,0.012563642,0.027921367,0.33617112,0.25738814,0.05332673,0,0,0,303.11218,384
510207000878,,08,12,Not a virtual school,210.0,8.48,Not Applicable,107.0,103.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",262.39603,0.54449224,0.013455951,0.0015815882,0.023979736,0.4164905,0.54177999,0.096385546,0,0,0,54.361057,338
510210000882,,09,12,Not a virtual school,1300.0,14.09,Not Applicable,682.0,618.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1291.3,0.70441324,0.0063275481,0.019904293,0.042961463,0.22639345,0.18349691,0.036286157,0,0,0,,387
510210000883,,07,08,Not a virtual school,733.0,13.86,Not Applicable,375.0,358.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Fringe",658.37463,0.70441961,0.005569113,0.015622396,0.048674285,0.22571456,0.24783072,0.04399452,0,0,0,328.89185,438
510212000886,,09,12,Not a virtual school,706.0,13.6,Not Applicable,373.0,333.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",643.4389,0.73150593,0.027891345,0.0075215786,0.010336311,0.22274482,0.2250544,0.065899909,0,0,0,,391
510216000889,,PK,03,Not a virtual school,394.0,13.45,Yes,198.0,196.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",419.56186,0.36707965,0.0017609055,0.009146315,0.012192714,0.60982043,0.6970855,0.077639751,0,0,0,87.486862,255
510219000904,,08,12,Not a virtual school,304.0,10.43,Not Applicable,166.0,138.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",312.27875,0.98186487,0.0061460296,0.0035666528,0.004864817,0.0035576127,0.56936419,0.106186,0,0,0,62.90398,179
510219002152,,09,12,Not a virtual school,666.0,10.44,Not Applicable,349.0,317.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",725.0473,0.98584861,0.00017276881,0.0018988589,0.0065582059,0.0055215573,0.47153211,0.075051762,0,0,0,,137
510225000913,,09,12,Not a virtual school,1554.0,12.85,Not Applicable,764.0,790.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1699.0715,0.5753603,0.0037154311,0.17280248,0.15500009,0.0931217,0.11729446,0.041219566,0,0,0,,715
510225000924,,09,12,Not a virtual school,1367.0,12.21,Not Applicable,721.0,646.0,VA,Regular School,High,0.0,0.0,Town,"Town, Fringe",1463.6853,0.86132431,0.0057327445,0.029081907,0.061700791,0.042160243,0.059903603,0.022033509,0,0,0,,622
510225000928,,09,12,Not a virtual school,1518.0,10.64,Yes,823.0,695.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1344.5864,0.25725701,0.0090498952,0.14508906,0.51026934,0.078334697,0.44780013,0.11844394,0,0,0,,509
510225002285,,PK,12,Not a virtual school,1417.0,11.16,Not Applicable,723.0,694.0,VA,Regular School,Other,0.0,0.0,Rural,"Rural, Fringe",1420.6798,0.58658147,0.0048956405,0.10098667,0.18397838,0.12355787,0.16581446,0.043973703,0,0,0,,624
510225002411,,PK,12,Not a virtual school,1578.0,13.2,Not Applicable,846.0,732.0,VA,Regular School,Other,0.0,0.0,Suburb,"Suburb, Large",1401.6202,0.53523433,0.0040199589,0.12817663,0.25375292,0.078816146,0.17772536,0.056917239,0,0,0,,583
510225002451,,09,12,Not a virtual school,1764.0,13.85,Not Applicable,869.0,895.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1673.353,0.62422907,0.0025165493,0.19924943,0.08667165,0.087333307,0.038612053,0.018610314,0,0,0,,756
510225002812,,PK,12,Not a virtual school,1637.0,12.5,Not Applicable,829.0,808.0,VA,Regular School,Other,0.0,0.0,Rural,"Rural, Fringe",1511.6161,0.86562669,0.0056152749,0.031597067,0.06261263,0.034548339,0.05168948,0.018569924,0,0,0,,634
510225002817,,PK,12,Not a virtual school,1505.0,12.73,Not Applicable,766.0,739.0,VA,Regular School,Other,0.0,0.0,Rural,"Rural, Fringe",1772.9476,0.60466295,0.0043355282,0.088125959,0.19106188,0.11181364,0.1463137,0.03785938,0,0,0,,664
510225003026,,PK,05,Not a virtual school,994.0,19.95,Not Applicable,529.0,465.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",897.32031,0.39607316,0.017815273,0.48157457,0.068307862,0.03622913,0.027164686,0.0090548955,0,0,0,131.20958,830
510225003028,,PK,05,Not a virtual school,132.0,16.1,Not Applicable,73.0,59.0,VA,Regular School,Elementary,1.0,0.0,Rural,"Rural, Fringe",118.56223,0.87672722,0.0,0.013727145,0.10033388,0.0092117656,0.11858518,0.058330648,0,0,0,20.221745,582
510225003036,,06,08,Not a virtual school,1119.0,13.73,Not Applicable,562.0,557.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Fringe",1119.0,0.53076923,0.0028846154,0.33846155,0.06826923,0.059615385,0.050485089,0.026699556,0,0,0,373.0,828
510228000939,,09,12,Not a virtual school,1468.0,13.41,Not Applicable,746.0,722.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",1402.8745,0.7571997,0.0029353038,0.0036502196,0.019806657,0.21640809,0.30955777,0.084403232,0,0,0,,250
510231000944,,09,12,Not a virtual school,408.0,13.28,Not Applicable,204.0,204.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",476.21494,0.52976936,0.0064903246,0.0015930854,0.028712019,0.4334352,0.47451392,0.099842355,0,0,0,,199
510234000956,,09,12,Not a virtual school,1359.0,12.59,Not Applicable,687.0,672.0,VA,Regular School,High,0.0,0.0,City,"City, Small",1420.1873,0.48617524,0.0028587712,0.013363336,0.022087429,0.47551522,0.39797759,0.04617073,0,0,0,,134
510234000960,,09,12,Not a virtual school,1074.0,13.8,Not Applicable,541.0,533.0,VA,Regular School,High,0.0,0.0,City,"City, Small",1075.8295,0.36767128,0.0025442671,0.029883062,0.037721429,0.56217998,0.46234432,0.074962169,0,0,0,,243
510236000978,,09,12,Not a virtual school,2223.0,16.17,Not Applicable,1192.0,1031.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",2074.416,0.33706003,0.0041389824,0.04603871,0.45026755,0.16249472,0.3267954,0.073264934,0,0,0,,270
510236002226,,07,08,Not a virtual school,1098.0,13.99,Not Applicable,544.0,554.0,VA,Regular School,Middle,0.0,0.0,Suburb,"Suburb, Large",1026.4316,0.25920707,0.0033475186,0.042760622,0.54376799,0.15091683,0.41798323,0.085820168,0,0,0,512.63715,318
510236003034,,05,06,Not a virtual school,132.0,14.07,Not Applicable,69.0,63.0,VA,Regular School,Middle,0.0,0.0,Suburb,"Suburb, Large",132.0,0.22580647,0.0,0.040322579,0.65322578,0.080645159,0.53226072,0.082598723,0,1,0,132.0,322
510239000983,,09,12,Not a virtual school,1133.0,15.79,Not Applicable,614.0,519.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",799.06128,0.33573395,0.0024516548,0.079842351,0.45029765,0.13167439,0.39214274,0.093890794,0,0,0,,264
510240000988,,09,12,Not a virtual school,580.0,13.51,Not Applicable,304.0,276.0,VA,Regular School,High,0.0,0.0,Town,"Town, Distant",726.93738,0.33105299,0.001394365,0.011600086,0.046969056,0.60898352,0.52924919,0.051589131,0,0,0,,172
510243000993,,09,12,Not a virtual school,395.0,12.16,Not Applicable,204.0,191.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",413.42032,0.86047733,0.0016776819,0.0075149094,0.038780749,0.091549329,0.27067366,0.043565955,0,0,0,,268
510246001008,,09,12,Not a virtual school,787.0,12.86,Not Applicable,393.0,394.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",793.79608,0.55175906,0.0018446615,0.0055183703,0.027737403,0.41314051,0.40219739,0.093299709,0,0,0,,212
510264001062,,PK,04,Not a virtual school,508.0,15.39,Yes,254.0,254.0,VA,Regular School,Elementary,0.0,0.0,City,"City, Midsize",461.17361,0.032597721,0.0011630037,0.0011630037,0.032597713,0.93247855,0.83846158,0.03396171,0,0,0,91.184616,178
510267001098,,09,12,Not a virtual school,2010.0,14.31,Not Applicable,967.0,1043.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",2078.417,0.32247239,0.0051846644,0.03123256,0.076790616,0.56431973,0.41058087,0.072969392,0,0,0,,350
510267001104,,09,12,Not a virtual school,1237.0,11.31,Not Applicable,667.0,570.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",1348.1791,0.14249423,0.0048900875,0.031188222,0.060297914,0.76112956,0.52185071,0.073828839,0,0,0,,235
510267001117,,09,12,Not a virtual school,1673.0,14.25,Not Applicable,806.0,867.0,VA,Regular School,High,0.0,1.0,City,"City, Midsize",1744.3237,0.35606825,0.004809062,0.022478307,0.04396674,0.57267761,0.33285272,0.070578903,0,0,0,,427
510267001122,,09,12,Not a virtual school,1893.0,14.77,Not Applicable,979.0,914.0,VA,Regular School,High,0.0,1.0,City,"City, Midsize",1840.1167,0.2688508,0.0036552392,0.033017576,0.073412016,0.62106436,0.43425775,0.089940183,0,0,0,,223
510271001155,,09,12,Not a virtual school,458.0,12.11,Not Applicable,230.0,228.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Remote",598.20081,0.35867271,0.00044114268,0.010294535,0.10981427,0.52077734,0.57788837,0.083946347,0,0,0,124.11127,264
510271002963,,07,08,Not a virtual school,254.0,14.29,Not Applicable,133.0,121.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Remote",252.11377,0.30101424,0.0016523338,0.010652372,0.18668115,0.49999988,0.66109788,0.087509945,0,0,0,125.95147,264
510273001159,,09,12,Not a virtual school,431.0,12.47,Not Applicable,231.0,200.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",434.82059,0.55229312,0.0,0.0081144338,0.040671386,0.39892104,0.35825187,0.080506042,0,0,0,,276
510276001162,,08,12,Not a virtual school,306.0,13.28,Not Applicable,167.0,139.0,VA,Regular School,High,0.0,0.0,Town,"Town, Distant",313.92715,0.88210821,0.00068519416,0.0049976166,0.021140225,0.091068722,0.46741214,0.071320914,0,0,0,65.581787,207
510279001942,,09,12,Not a virtual school,592.0,13.77,Not Applicable,296.0,296.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",649.00848,0.51537013,0.0049514091,0.0051324083,0.040344883,0.43420118,0.44444445,0.078510806,0,0,0,,216
510279001943,,07,08,Not a virtual school,304.0,12.15,No,166.0,138.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Distant",337.36591,0.50787896,0.0033566158,0.005774898,0.054456927,0.4285326,0.5239085,0.083457083,0,0,0,168.57974,215
510282001174,,09,12,Not a virtual school,1484.0,15.57,Not Applicable,770.0,714.0,VA,Regular School,High,0.0,0.0,Town,"Town, Distant",1548.637,0.76024687,0.0042509064,0.006372063,0.046709057,0.18242113,0.23516744,0.075158827,0,0,0,,219
510285001180,,09,12,Not a virtual school,518.0,13.65,Not Applicable,269.0,249.0,VA,Regular School,High,0.0,0.0,Town,"Town, Distant",537.82635,0.93362021,0.0048970114,0.0061693355,0.014310054,0.041003399,0.29356357,0.073469386,0,0,0,140.0,264
510285001181,,09,12,Not a virtual school,552.0,12.23,Not Applicable,270.0,282.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",650.71619,0.97928536,0.0,0.0020714656,0.014500259,0.0041429312,0.32573795,0.067322634,0,0,0,150.0,225
510288001188,,08,12,Not a virtual school,901.0,11.98,Not Applicable,474.0,427.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",989.12012,0.88282651,0.0017392681,0.0042397995,0.045951307,0.065243125,0.3933779,0.081713244,0,0,0,198.95505,250
510288001189,,PK,03,Not a virtual school,263.0,12.14,Yes,129.0,134.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Distant",248.18916,0.83198363,0.0012861523,0.0030434725,0.067447789,0.096238993,0.53961194,0.080032334,0,0,0,54.527485,262
510291001198,,09,12,Not a virtual school,1047.0,15.17,Not Applicable,548.0,499.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",913.85242,0.024059832,0.0013908522,0.005146449,0.029356146,0.94004673,0.66417563,0.056227878,0,0,0,,193
510298001231,,09,12,Not a virtual school,698.0,12.86,Not Applicable,375.0,323.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",848.43774,0.95220786,0.0045186975,0.027815821,0.0083295107,0.0071280953,0.062130876,0.024805102,0,0,0,,400
510300001234,,07,08,Not a virtual school,503.0,12.72,Not Applicable,261.0,242.0,VA,Regular School,Middle,0.0,0.0,City,"City, Small",574.08862,0.10795701,0.0045089461,0.0055792439,0.02650317,0.85545164,0.80625027,0.051472418,0,0,0,287.04431,175
510300001241,,07,08,Not a virtual school,863.0,14.61,Not Applicable,425.0,438.0,VA,Regular School,Middle,0.0,0.0,City,"City, Small",901.15417,0.21722527,0.0016141244,0.0093270252,0.038964298,0.73286927,0.47922683,0.075094424,0,0,0,450.57709,319
510300001265,,07,08,Not a virtual school,543.0,13.41,Not Applicable,298.0,245.0,VA,Regular School,Middle,0.0,0.0,City,"City, Small",580.31848,0.28931445,0.0019647139,0.0053968593,0.028240385,0.67508358,0.67768782,0.059131604,0,0,0,290.11237,258
510303001268,,09,12,Not a virtual school,1440.0,14.11,Not Applicable,724.0,716.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",1415.3369,0.887362,0.001802232,0.0053848661,0.022385111,0.083065808,0.094266281,0.031274848,0,0,0,,402
510303001269,,07,08,Not a virtual school,672.0,13.58,Not Applicable,354.0,318.0,VA,Regular School,Middle,0.0,0.0,Rural,"Rural, Distant",685.51331,0.88801962,0.0038927679,0.0041743228,0.028972793,0.07494048,0.12671572,0.039878514,0,0,0,342.60709,362
510306001271,,09,12,Not a virtual school,630.0,10.94,Not Applicable,305.0,325.0,VA,Regular School,High,0.0,0.0,Town,"Town, Remote",740.10474,0.35096315,0.002049397,0.013229982,0.026243974,0.60751349,0.46575963,0.073015876,0,0,0,,228
510309001278,,08,09,Not a virtual school,971.0,12.41,Not Applicable,472.0,499.0,VA,Regular School,,0.0,0.0,Rural,"Rural, Fringe",1008.8293,0.53738695,0.0051150839,0.014823293,0.081105962,0.36156872,0.22883795,0.1103503,0,0,0,503.73584,203
510309001280,,09,12,Not a virtual school,1376.0,15.18,Not Applicable,681.0,695.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1370.7404,0.54234487,0.0054207328,0.015303196,0.070453539,0.36647767,0.17017975,0.089241721,0,0,0,,193
510313000186,,09,12,Not a virtual school,2306.0,17.27,Not Applicable,1082.0,1224.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",2340.019,0.3013823,0.0056168372,0.071769767,0.30712622,0.31410486,0.23093402,0.081894971,0,0,0,,390
510313001288,,09,12,Not a virtual school,1034.0,14.91,Not Applicable,532.0,502.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1330.2875,0.73451149,0.0046066996,0.049838271,0.15173207,0.059311442,0.072591409,0.029623698,0,0,0,,609
510313001299,,09,12,Not a virtual school,2507.0,17.21,Not Applicable,1317.0,1190.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",2556.3354,0.16232435,0.0028194652,0.092311434,0.46348774,0.27905703,0.4213492,0.11938488,0,0,0,,242
510313002458,,09,12,Not a virtual school,2367.0,16.15,Not Applicable,1299.0,1068.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1940.7097,0.097923227,0.0049106916,0.058864012,0.51946682,0.31883529,0.51822805,0.11264328,0,0,0,,397
510313002542,,09,12,Not a virtual school,2215.0,16.7,Not Applicable,1242.0,973.0,VA,Regular School,High,0.0,1.0,Suburb,"Suburb, Large",2344.7507,0.45665395,0.003470253,0.070956796,0.18161191,0.28730708,0.17400587,0.052361891,0,0,0,,572
510313003037,,PK,05,Not a virtual school,786.0,17.73,Not Applicable,413.0,373.0,VA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",728.08099,0.31619939,0.00075256662,0.11036688,0.33995637,0.2327248,0.2982699,0.057439446,0,0,0,116.75617,674
510313003044,,PK,05,Not a virtual school,559.0,17.29,Not Applicable,288.0,271.0,VA,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",559.0,0.18857139,0.0057142857,0.068571426,0.22285715,0.51428574,0.40243325,0.058534108,0,0,0,88.0,521
510315001338,,09,12,Not a virtual school,1311.0,12.14,Not Applicable,684.0,627.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1451.441,0.91505772,0.0021496983,0.0025190522,0.014617579,0.065655954,0.34948677,0.058626134,0,0,0,,294
510318001344,,PK,02,Not a virtual school,379.0,16.48,No,190.0,189.0,VA,Regular School,Elementary,0.0,0.0,Town,"Town, Fringe",471.0,0.84076434,0.0,0.0063694268,0.010615711,0.14225054,0.3715499,0.014861995,0,0,0,116.0,262
510318001858,,07,08,Not a virtual school,251.0,11.64,Not Applicable,137.0,114.0,VA,Regular School,Middle,0.0,0.0,City,"City, Small",248.15704,0.85691696,0.0,0.015387991,0.027625185,0.10006989,0.35486475,0.050464272,0,0,0,124.07852,331
510321001346,,08,12,Not a virtual school,359.0,10.7,Not Applicable,177.0,182.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",363.41168,0.91152608,0.0030880347,0.0070290645,0.042188354,0.03616846,0.21135299,0.055938274,0,0,0,76.469551,316
510324001865,,PK,PK,Not a virtual school,984.0,51.79,Not Applicable,475.0,509.0,VA,Regular School,Elementary,0.0,0.0,City,"City, Midsize",211.3116,0.12178615,0.0,0.009587761,0.02881787,0.83980823,0.70111287,0.04610493,0,0,0,29.555838,183
510324002070,,09,12,Not a virtual school,734.0,16.08,Not Applicable,341.0,393.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",867.84167,0.17306609,0.00072391465,0.015919536,0.031845029,0.77844542,0.56339562,0.048923362,0,0,0,,658
510324002080,,09,12,Not a virtual school,667.0,13.37,Yes,334.0,333.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",867.56189,0.061766308,0.00029151476,0.0024779676,0.0056839706,0.92978024,0.74211186,0.033349812,0,0,0,,86
510324002081,,09,12,Not a virtual school,1180.0,14.02,Yes,618.0,562.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",940.34247,0.045805767,0.0032060083,0.0048078527,0.056235701,0.88994467,0.70742857,0.036619101,0,0,0,,141
510324002082,,09,12,Not a virtual school,930.0,13.86,Yes,436.0,494.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1014.7791,0.01596963,0.0011005541,0.00055073481,0.0077102319,0.97466886,0.76435179,0.03052891,0,0,0,,83
510324002083,,09,12,Not a virtual school,1349.0,15.39,Not Applicable,677.0,672.0,VA,Regular School,High,0.0,0.0,City,"City, Midsize",1329.1532,0.060732231,0.00084813387,0.013651205,0.17766239,0.74710608,0.6807946,0.045415912,0,0,0,,322
510324003019,,06,08,Not a virtual school,798.0,11.91,Yes,405.0,393.0,VA,Regular School,Middle,0.0,0.0,City,"City, Midsize",896.22662,0.040059663,0.0,0.010956203,0.2184312,0.73055291,0.95115101,0.053900991,0,0,0,297.8595,303
510327001409,,08,12,Not a virtual school,475.0,13.08,Not Applicable,257.0,218.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",473.66855,0.62510675,0.0028991352,0.0079785381,0.081941038,0.28207457,0.44686839,0.057705842,0,0,0,98.668541,271
510330001430,,09,12,Not a virtual school,1923.0,15.62,Not Applicable,998.0,925.0,VA,Regular School,High,0.0,0.0,City,"City, Small",1967.3029,0.53575099,0.0024398016,0.031070614,0.04272446,0.38801411,0.44529909,0.054669127,0,0,0,,340
510330001438,,09,12,Not a virtual school,1659.0,16.49,Yes,882.0,777.0,VA,Regular School,High,0.0,0.0,City,"City, Small",1543.4543,0.25267383,0.0036690666,0.036062762,0.080574848,0.62701952,0.55572039,0.07519006,0,0,0,,200
510333002308,,09,12,Not a virtual school,882.0,15.25,Not Applicable,460.0,422.0,VA,Regular School,High,0.0,0.0,Suburb,"Suburb, Midsize",1116.0,0.86507177,0.0,0.05645933,0.032535885,0.045933016,0.092293903,0.031362008,0,0,0,,527
510337000204,,09,12,Not a virtual school,967.0,12.74,Not Applicable,478.0,489.0,VA,Regular School,High,0.0,0.0,Town,"Town, Distant",998.45007,0.90755439,0.0043797586,0.010279974,0.028654736,0.049131166,0.22058402,0.064700834,0,0,0,,235
510342001514,,08,12,Not a virtual school,339.0,12.09,Not Applicable,169.0,170.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",395.103,0.98153865,0.0033313306,0.00025621316,0.010255761,0.004618065,0.50192159,0.085318983,0,0,0,79.490906,134
510342001522,,08,12,Not a virtual school,439.0,13.56,Not Applicable,220.0,219.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",496.88651,0.99615806,0.0,0.00040476338,0.0012141466,0.0022229976,0.3812601,0.082996771,0,0,0,109.80594,160
510342002042,,08,12,Not a virtual school,609.0,15.24,Not Applicable,302.0,307.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",641.96448,0.97903329,0.00078615034,0.0023607323,0.0055259876,0.012293813,0.35885394,0.068576798,0,0,0,129.21944,235
510348001531,,KG,03,Not a virtual school,75.0,11.87,Yes,39.0,36.0,VA,Regular School,Elementary,0.0,0.0,Rural,"Rural, Distant",90.712692,0.97147894,0.0,0.0,0.027379962,0.0011410817,0.62917596,0.068500042,0,0,0,18.249443,230
510348001536,,08,12,Not a virtual school,258.0,11.85,Not Applicable,130.0,128.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",289.32962,0.98850566,0.0034744504,0.0010475081,0.0069723721,0.0,0.45281056,0.13289382,0,0,0,58.344551,210
510348001539,,08,12,Not a virtual school,236.0,10.53,Not Applicable,114.0,122.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",275.32834,0.96618038,0.0018569904,0.0033356471,0.027164461,0.0014625229,0.48043877,0.11700183,0,0,0,52.907494,294
510348002132,,07,09,Not a virtual school,487.0,12.96,Not Applicable,265.0,222.0,VA,Regular School,Middle,0.0,0.0,Suburb,"Suburb, Midsize",518.6272,0.97214323,0.0023298736,0.0027223658,0.011718127,0.011086408,0.39520958,0.10314854,0,0,0,172.88179,256
510351001548,,09,12,Not a virtual school,509.0,11.78,Not Applicable,278.0,231.0,VA,Regular School,High,0.0,0.0,Rural,"Rural, Distant",503.37253,0.83608234,0.0022635283,0.0088607892,0.13778572,0.015007597,0.32296067,0.077128254,0,0,0,,276
